OID_,GEOID,ALAND,AWATER,Shape__Are,Shape__Len,GEOID_2,FIPS,ZONE_CODE,AREA
834,17031040100,1972512.000000000000000,29163.000000000000000,3624513.757809999864548,7693.455030189999889,17031040100.000000000000000,17031040100.000000000000000,54,703966.000000000000000
835,17031040202,588656.000000000000000,0.000000000000000,1066842.937500000000000,4294.628633659999650,17031040202.000000000000000,17031040202.000000000000000,56,110113.000000000000000
836,17031040402,602584.000000000000000,0.000000000000000,1106397.574220000067726,4406.020255280000129,17031040402.000000000000000,17031040402.000000000000000,59,137627.000000000000000
837,17031040700,342084.000000000000000,15337.000000000000000,645907.628906000056304,3560.447969450000073,17031040700.000000000000000,17031040700.000000000000000,61,91145.000000000000000
838,17031050600,332456.000000000000000,0.000000000000000,600976.539063000003807,3285.847979950000081,17031050600.000000000000000,17031050600.000000000000000,68,73878.000000000000000
839,17031240600,165380.000000000000000,0.000000000000000,299157.765625000000000,2187.569753979999859,17031240600.000000000000000,17031240600.000000000000000,285,28834.000000000000000
840,17031241000,207513.000000000000000,0.000000000000000,374257.066405999998096,2461.981850650000069,17031241000.000000000000000,17031241000.000000000000000,289,32390.000000000000000
841,17031250200,499204.000000000000000,0.000000000000000,902736.074218999943696,3853.274977529999887,17031250200.000000000000000,17031250200.000000000000000,312,88892.000000000000000
842,17031250500,2061581.000000000000000,0.000000000000000,3726417.890629999805242,8129.496143059999667,17031250500.000000000000000,17031250500.000000000000000,315,477961.000000000000000
843,17031251200,662289.000000000000000,0.000000000000000,1196435.851560000097379,4375.189054249999572,17031251200.000000000000000,17031251200.000000000000000,321,203881.000000000000000
844,17031252101,829716.000000000000000,24575.000000000000000,1551752.671880000038072,4954.561097480000171,17031252101.000000000000000,17031252101.000000000000000,330,245657.000000000000000
845,17031252102,668487.000000000000000,0.000000000000000,1194166.500000000000000,4412.547714610000185,17031252102.000000000000000,17031252102.000000000000000,331,123316.000000000000000
846,17031260200,328451.000000000000000,0.000000000000000,592748.031250000000000,3262.533112350000010,17031260200.000000000000000,17031260200.000000000000000,335,51237.000000000000000
847,17031260500,337553.000000000000000,0.000000000000000,631257.710938000003807,3584.125983880000149,17031260500.000000000000000,17031260500.000000000000000,338,58126.000000000000000
848,17031050900,162724.000000000000000,0.000000000000000,294250.496094000001904,2169.634813829999985,17031050900.000000000000000,17031050900.000000000000000,71,37479.000000000000000
849,17031051100,162702.000000000000000,0.000000000000000,294312.738280999998096,2170.054414759999872,17031051100.000000000000000,17031051100.000000000000000,73,43194.000000000000000
850,17031060300,319702.000000000000000,0.000000000000000,578865.035156000056304,3244.277702330000011,17031060300.000000000000000,17031060300.000000000000000,79,88602.000000000000000
851,17031060900,499066.000000000000000,404435.000000000000000,963360.843750000000000,4138.191588269999556,17031060900.000000000000000,17031060900.000000000000000,83,104992.000000000000000
852,17031061000,172815.000000000000000,0.000000000000000,312737.437500000000000,2238.566867340000044,17031061000.000000000000000,17031061000.000000000000000,84,25991.000000000000000
853,17031170900,320577.000000000000000,0.000000000000000,580185.031250000000000,3239.909797960000105,17031170900.000000000000000,17031170900.000000000000000,214,68748.000000000000000
854,17031190100,316148.000000000000000,0.000000000000000,573310.015625000000000,3232.883467279999877,17031190100.000000000000000,17031190100.000000000000000,218,46083.000000000000000
855,17031190200,660108.000000000000000,0.000000000000000,1193844.417970000067726,4371.626515400000244,17031190200.000000000000000,17031190200.000000000000000,219,110160.000000000000000
856,17031190602,621354.000000000000000,0.000000000000000,1114234.714840000029653,4406.951659000000291,17031190602.000000000000000,17031190602.000000000000000,224,115817.000000000000000
857,17031826304,1274916.000000000000000,0.000000000000000,2272220.621090000029653,7403.341096610000022,17031826304.000000000000000,17031826304.000000000000000,1141,378919.000000000000000
858,17031829401,1098510.000000000000000,0.000000000000000,1961968.773439999902621,7693.093578979999620,17031829401.000000000000000,17031829401.000000000000000,1187,519609.000000000000000
859,17031829500,5131289.000000000000000,76032.000000000000000,9289075.984379999339581,12983.218701499999952,17031829500.000000000000000,17031829500.000000000000000,1189,1466728.000000000000000
860,17031829800,5215375.000000000000000,0.000000000000000,9322942.984379999339581,13009.586675000000469,17031829800.000000000000000,17031829800.000000000000000,1192,2350931.000000000000000
861,17031826401,3000793.000000000000000,246111.000000000000000,5793982.054689999669790,12439.385948299999654,17031826401.000000000000000,17031826401.000000000000000,1142,769496.000000000000000
862,17031826800,7943306.000000000000000,0.000000000000000,14209751.566400000825524,19658.178126200000406,17031826800.000000000000000,17031826800.000000000000000,1147,2389951.000000000000000
863,17031827100,1611681.000000000000000,0.000000000000000,2885712.894530000165105,7272.179559629999858,17031827100.000000000000000,17031827100.000000000000000,1151,404077.000000000000000
864,17031827400,2848415.000000000000000,0.000000000000000,5102811.027339999563992,10023.239928599999985,17031827400.000000000000000,17031827400.000000000000000,1154,789901.000000000000000
865,17031827700,1368523.000000000000000,0.000000000000000,2449952.855469999834895,6693.297672130000137,17031827700.000000000000000,17031827700.000000000000000,1157,569894.000000000000000
866,17031827802,1835790.000000000000000,0.000000000000000,3288489.113280000165105,7399.331818210000165,17031827802.000000000000000,17031827802.000000000000000,1159,477321.000000000000000
867,17031828000,2548913.000000000000000,14604.000000000000000,4625232.042969999834895,11803.349958099999640,17031828000.000000000000000,17031828000.000000000000000,1164,527280.000000000000000
868,17031828202,2407555.000000000000000,0.000000000000000,4318301.308589999563992,10362.918615599999612,17031828202.000000000000000,17031828202.000000000000000,1167,475501.000000000000000
869,17031829901,13661176.000000000000000,43099.000000000000000,24472569.574200000613928,26963.517914200001542,17031829901.000000000000000,17031829901.000000000000000,1193,3111871.000000000000000
870,17031830004,8423143.000000000000000,24132.000000000000000,15099834.121099999174476,19559.740158600001450,17031830004.000000000000000,17031830004.000000000000000,1197,1989121.000000000000000
871,17031830007,3813902.000000000000000,0.000000000000000,6804285.683589999563992,10838.615494199999375,17031830007.000000000000000,17031830007.000000000000000,1200,1000708.000000000000000
872,17031830100,1597025.000000000000000,0.000000000000000,2851306.312500000000000,7923.586001169999690,17031830100.000000000000000,17031830100.000000000000000,1202,785688.000000000000000
873,17031830201,2905646.000000000000000,0.000000000000000,5203020.523439999669790,11606.045228799999677,17031830201.000000000000000,17031830201.000000000000000,1203,795978.000000000000000
874,17031830600,661394.000000000000000,0.000000000000000,1198046.808590000029653,4567.023205669999697,17031830600.000000000000000,17031830600.000000000000000,1208,114642.000000000000000
875,17031830800,336529.000000000000000,0.000000000000000,608989.066406000056304,3298.290226439999969,17031830800.000000000000000,17031830800.000000000000000,1210,60259.000000000000000
876,17031831100,1315160.000000000000000,0.000000000000000,2379535.210940000135452,6624.629123200000322,17031831100.000000000000000,17031831100.000000000000000,1213,183440.000000000000000
877,17031831500,968253.000000000000000,0.000000000000000,1743495.066409999970347,7434.585842950000369,17031831500.000000000000000,17031831500.000000000000000,1217,100717.000000000000000
878,17031831600,1488846.000000000000000,0.000000000000000,2699272.937500000000000,6995.681512299999667,17031831600.000000000000000,17031831600.000000000000000,1218,291090.000000000000000
879,17031832000,167585.000000000000000,0.000000000000000,301108.265625000000000,2948.711152710000079,17031832000.000000000000000,17031832000.000000000000000,1222,20471.000000000000000
880,17031814400,1665055.000000000000000,0.000000000000000,2996921.164059999864548,8360.588339190000625,17031814400.000000000000000,17031814400.000000000000000,958,275684.000000000000000
881,17031814600,825815.000000000000000,0.000000000000000,1490038.449220000067726,4912.690239990000009,17031814600.000000000000000,17031814600.000000000000000,960,188006.000000000000000
882,17031815100,666562.000000000000000,0.000000000000000,1201531.921880000038072,4921.289384269999573,17031815100.000000000000000,17031815100.000000000000000,965,118745.000000000000000
883,17031815200,1448698.000000000000000,0.000000000000000,2611191.906250000000000,8396.112597280000045,17031815200.000000000000000,17031815200.000000000000000,966,291858.000000000000000
884,17031815400,1413266.000000000000000,0.000000000000000,2546351.562500000000000,8337.226504500000374,17031815400.000000000000000,17031815400.000000000000000,968,389396.000000000000000
885,17031815701,1882610.000000000000000,0.000000000000000,3396453.410159999970347,10500.186448300000848,17031815701.000000000000000,17031815701.000000000000000,971,819460.000000000000000
886,17031816100,6119836.000000000000000,0.000000000000000,11033015.593800000846386,13181.688533000000461,17031816100.000000000000000,17031816100.000000000000000,976,1636053.000000000000000
887,17031816402,1029660.000000000000000,0.000000000000000,1857238.136720000067726,6012.362158930000078,17031816402.000000000000000,17031816402.000000000000000,980,234692.000000000000000
888,17031816500,3487184.000000000000000,0.000000000000000,6260383.765630000270903,14040.700869899999816,17031816500.000000000000000,17031816500.000000000000000,981,260747.000000000000000
889,17031817000,2174405.000000000000000,0.000000000000000,3937901.199219999834895,8466.669454889999543,17031817000.000000000000000,17031817000.000000000000000,986,509887.000000000000000
890,17031817102,1542533.000000000000000,0.000000000000000,2775306.570309999864548,7412.581294550000166,17031817102.000000000000000,17031817102.000000000000000,988,289627.000000000000000
891,17031817400,1094405.000000000000000,0.000000000000000,1979427.171880000038072,5839.910713119999855,17031817400.000000000000000,17031817400.000000000000000,991,438936.000000000000000
892,17031817600,1029018.000000000000000,0.000000000000000,1865743.460939999902621,5793.443236719999732,17031817600.000000000000000,17031817600.000000000000000,993,326188.000000000000000
893,17031821600,3554092.000000000000000,0.000000000000000,6389844.378910000436008,12767.703143400000044,17031821600.000000000000000,17031821600.000000000000000,1045,912562.000000000000000
